experiment_id,desired_scenario,description,top1_candidate_name,top1_do,top1_similarity,reference_rank,reference_similarity,best_competitor_name,best_competitor_similarity,margin_signed,top1_is_reference,is_exact_tie_at_top,top1_matches_baseline
R_H03_C03_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C03_F08,H03/C03/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8380555555555556,1,0.8380555555555556,Parallel Arm Lift — Contact Loss,0.8132183908045977,0.024837164750957874,True,False,True
R_H03_C03_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C03_F09,H03/C03/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8333333333333334,1,0.8333333333333334,Parallel Arm Lift — Contact Loss,0.8132183908045977,0.02011494252873569,True,False,True
R_H03_C03_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C03_F10,H03/C03/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8333333333333334,1,0.8333333333333334,Parallel Arm Lift — Contact Loss,0.8132183908045977,0.02011494252873569,True,False,True
R_H03_C04_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F01,H03/C04/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8425922222222222,1,0.8425922222222222,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.057152164750957746,True,False,True
R_H03_C04_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F02,H03/C04/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8981477777777779,1,0.8981477777777779,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.11270772030651344,True,False,True
R_H03_C04_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F03,H03/C04/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9023144444444444,1,0.9023144444444444,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.11687438697317998,True,False,True
R_H03_C04_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F04,H03/C04/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9064811111111112,1,0.9064811111111112,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.12104105363984674,True,False,True
R_H03_C04_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F05,H03/C04/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9259255555555556,1,0.9259255555555556,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.14048549808429112,True,False,True
R_H03_C04_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F06,H03/C04/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9037033333333334,1,0.9037033333333334,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.11826327586206897,True,False,True
R_H03_C04_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F07,H03/C04/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8592588888888889,1,0.8592588888888889,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.07381883141762446,True,False,True
R_H03_C04_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F08,H03/C04/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8195366666666667,1,0.8195366666666667,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.03409660919540225,True,False,True
R_H03_C04_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F09,H03/C04/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8148144444444444,1,0.8148144444444444,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.029374386973179956,True,False,True
R_H03_C04_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C04_F10,H03/C04/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8148144444444444,1,0.8148144444444444,Parallel Arm Lift — Contact Loss,0.7854400574712644,0.029374386973179956,True,False,True
R_H03_C05_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F01,H03/C05/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8333333333333334,1,0.8333333333333334,Parallel Arm Lift — Contact Loss,0.771551724137931,0.06178160919540232,True,False,True
R_H03_C05_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F02,H03/C05/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8888888888888888,1,0.8888888888888888,Parallel Arm Lift — Contact Loss,0.771551724137931,0.11733716475095779,True,False,True
R_H03_C05_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F03,H03/C05/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8930555555555556,1,0.8930555555555556,Parallel Arm Lift — Contact Loss,0.771551724137931,0.12150383141762455,True,False,True
R_H03_C05_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F04,H03/C05/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8972222222222223,1,0.8972222222222223,Parallel Arm Lift — Contact Loss,0.771551724137931,0.1256704980842912,True,False,True
R_H03_C05_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F05,H03/C05/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9166666666666666,1,0.9166666666666666,Parallel Arm Lift — Contact Loss,0.771551724137931,0.14511494252873558,True,False,True
R_H03_C05_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F06,H03/C05/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8944444444444444,1,0.8944444444444444,Parallel Arm Lift — Contact Loss,0.771551724137931,0.12289272030651333,True,False,True
R_H03_C05_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F07,H03/C05/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.85,1,0.85,Parallel Arm Lift — Contact Loss,0.771551724137931,0.07844827586206893,True,False,True
R_H03_C05_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F08,H03/C05/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8102777777777778,1,0.8102777777777778,Parallel Arm Lift — Contact Loss,0.771551724137931,0.038726053639846714,True,False,True
R_H03_C05_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F09,H03/C05/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.771551724137931,0.03400383141762464,True,False,True
R_H03_C05_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C05_F10,H03/C05/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.771551724137931,0.03400383141762464,True,False,True
R_H03_C06_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F01,H03/C06/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.07567049808429127,True,False,True
R_H03_C06_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F02,H03/C06/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8611111111111112,1,0.8611111111111112,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13122605363984674,True,False,True
R_H03_C06_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F03,H03/C06/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8652777777777777,1,0.8652777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13539272030651328,True,False,True
R_H03_C06_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F04,H03/C06/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8694444444444445,1,0.8694444444444445,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13955938697318004,True,False,True
R_H03_C06_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F05,H03/C06/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8888888888888888,1,0.8888888888888888,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.15900383141762442,True,False,True
R_H03_C06_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F06,H03/C06/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8666666666666667,1,0.8666666666666667,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13678160919540228,True,False,True
R_H03_C06_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F07,H03/C06/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8222222222222223,1,0.8222222222222223,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.09233716475095788,True,False,True
R_H03_C06_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F08,H03/C06/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7825000000000001,1,0.7825000000000001,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.052614942528735664,True,False,True
R_H03_C06_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F09,H03/C06/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C06_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C06_F10,H03/C06/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C07_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F01,H03/C07/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.07567049808429127,True,False,True
R_H03_C07_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F02,H03/C07/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8611111111111112,1,0.8611111111111112,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13122605363984674,True,False,True
R_H03_C07_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F03,H03/C07/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8652777777777777,1,0.8652777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13539272030651328,True,False,True
R_H03_C07_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F04,H03/C07/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8694444444444445,1,0.8694444444444445,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13955938697318004,True,False,True
R_H03_C07_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F05,H03/C07/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8888888888888888,1,0.8888888888888888,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.15900383141762442,True,False,True
R_H03_C07_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F06,H03/C07/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8666666666666667,1,0.8666666666666667,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13678160919540228,True,False,True
R_H03_C07_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F07,H03/C07/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8222222222222223,1,0.8222222222222223,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.09233716475095788,True,False,True
R_H03_C07_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F08,H03/C07/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7825000000000001,1,0.7825000000000001,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.052614942528735664,True,False,True
R_H03_C07_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F09,H03/C07/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C07_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C07_F10,H03/C07/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C08_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F01,H03/C08/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.07567049808429127,True,False,True
R_H03_C08_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F02,H03/C08/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8611111111111112,1,0.8611111111111112,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13122605363984674,True,False,True
R_H03_C08_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F03,H03/C08/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8652777777777777,1,0.8652777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13539272030651328,True,False,True
R_H03_C08_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F04,H03/C08/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8694444444444445,1,0.8694444444444445,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13955938697318004,True,False,True
R_H03_C08_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F05,H03/C08/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8888888888888888,1,0.8888888888888888,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.15900383141762442,True,False,True
R_H03_C08_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F06,H03/C08/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8666666666666667,1,0.8666666666666667,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13678160919540228,True,False,True
R_H03_C08_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F07,H03/C08/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8222222222222223,1,0.8222222222222223,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.09233716475095788,True,False,True
R_H03_C08_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F08,H03/C08/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7825000000000001,1,0.7825000000000001,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.052614942528735664,True,False,True
R_H03_C08_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F09,H03/C08/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C08_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C08_F10,H03/C08/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C09_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F01,H03/C09/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.07567049808429127,True,False,True
R_H03_C09_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F02,H03/C09/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8611111111111112,1,0.8611111111111112,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13122605363984674,True,False,True
R_H03_C09_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F03,H03/C09/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8652777777777777,1,0.8652777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13539272030651328,True,False,True
R_H03_C09_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F04,H03/C09/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8694444444444445,1,0.8694444444444445,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13955938697318004,True,False,True
R_H03_C09_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F05,H03/C09/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8888888888888888,1,0.8888888888888888,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.15900383141762442,True,False,True
R_H03_C09_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F06,H03/C09/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8666666666666667,1,0.8666666666666667,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13678160919540228,True,False,True
R_H03_C09_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F07,H03/C09/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8222222222222223,1,0.8222222222222223,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.09233716475095788,True,False,True
R_H03_C09_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F08,H03/C09/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7825000000000001,1,0.7825000000000001,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.052614942528735664,True,False,True
R_H03_C09_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F09,H03/C09/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C09_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C09_F10,H03/C09/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C10_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F01,H03/C10/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8055555555555557,1,0.8055555555555557,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.07567049808429127,True,False,True
R_H03_C10_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F02,H03/C10/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8611111111111112,1,0.8611111111111112,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13122605363984674,True,False,True
R_H03_C10_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F03,H03/C10/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8652777777777777,1,0.8652777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13539272030651328,True,False,True
R_H03_C10_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F04,H03/C10/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8694444444444445,1,0.8694444444444445,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13955938697318004,True,False,True
R_H03_C10_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F05,H03/C10/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8888888888888888,1,0.8888888888888888,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.15900383141762442,True,False,True
R_H03_C10_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F06,H03/C10/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8666666666666667,1,0.8666666666666667,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.13678160919540228,True,False,True
R_H03_C10_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F07,H03/C10/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8222222222222223,1,0.8222222222222223,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.09233716475095788,True,False,True
R_H03_C10_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F08,H03/C10/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7825000000000001,1,0.7825000000000001,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.052614942528735664,True,False,True
R_H03_C10_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F09,H03/C10/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H03_C10_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H03_C10_F10,H03/C10/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7777777777777777,1,0.7777777777777777,Parallel Arm Lift — Contact Loss,0.7298850574712644,0.04789272030651326,True,False,True
R_H04_C01_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F01,H04/C01/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7944444444444444,1,0.7944444444444444,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.0812260536398468,True,False,True
R_H04_C01_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F02,H04/C01/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.85,1,0.85,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.1367816091954024,True,False,True
R_H04_C01_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F03,H04/C01/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8541666666666666,1,0.8541666666666666,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.14094827586206904,True,False,True
R_H04_C01_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F04,H04/C01/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8583333333333334,1,0.8583333333333334,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.1451149425287358,True,False,True
R_H04_C01_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F05,H04/C01/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8777777777777778,1,0.8777777777777778,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.16455938697318018,True,False,True
R_H04_C01_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F06,H04/C01/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8555555555555556,1,0.8555555555555556,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.14233716475095803,True,False,True
R_H04_C01_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F07,H04/C01/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8111111111111112,1,0.8111111111111112,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.09789272030651364,True,False,True
R_H04_C01_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F08,H04/C01/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.771388888888889,1,0.771388888888889,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.05817049808429142,True,False,True
R_H04_C01_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F09,H04/C01/F09,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7666666666666666,1,0.7666666666666666,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.05344827586206902,True,False,True
R_H04_C01_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C01_F10,H04/C01/F10,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.7666666666666666,1,0.7666666666666666,Parallel Arm Lift — Contact Loss,0.7132183908045976,0.05344827586206902,True,False,True
R_H04_C02_F01,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F01,H04/C02/F01,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9055555555555556,1,0.9055555555555556,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.025670498084291227,True,False,True
R_H04_C02_F02,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F02,H04/C02/F02,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9611111111111111,1,0.9611111111111111,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.0812260536398468,True,False,True
R_H04_C02_F03,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F03,H04/C02/F03,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9652777777777778,1,0.9652777777777778,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.08539272030651346,True,False,True
R_H04_C02_F04,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F04,H04/C02/F04,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9694444444444444,1,0.9694444444444444,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.08955938697318011,True,False,True
R_H04_C02_F05,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F05,H04/C02/F05,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9888888888888889,1,0.9888888888888889,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.1090038314176246,True,False,True
R_H04_C02_F06,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F06,H04/C02/F06,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9666666666666667,1,0.9666666666666667,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.08678160919540234,True,False,True
R_H04_C02_F07,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F07,H04/C02/F07,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.9222222222222222,1,0.9222222222222222,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.042337164750957834,True,False,True
R_H04_C02_F08,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F08,H04/C02/F08,Lift Slip — Low Friction Surface,apply_vacuum_assist(),0.8825,1,0.8825,Parallel Arm Lift — Contact Loss,0.8798850574712643,0.00261494252873562,True,False,True
R_H04_C02_F09,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F09,H04/C02/F09,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.8798850574712643,2,0.8777777777777778,Parallel Arm Lift — Contact Loss,0.8798850574712643,-0.0021072796934865634,False,False,False
R_H04_C02_F10,diagnosed_LIFT_OBJECT_unanticipated__RQ2_R_H04_C02_F10,H04/C02/F10,Parallel Arm Lift — Contact Loss,reposition_and_regrip(),0.8798850574712643,2,0.8777777777777778,Parallel Arm Lift — Contact Loss,0.8798850574712643,-0.0021072796934865634,False,False,False
